uvig_id,UViG ID,Genome Name,Total Scaffolds,Lineage,Viral OTUs,geNomad Score,UViG Topology,UViG Source,Quality,Length,EstimatedCompleteness,Total CDS Count,Total tRNA Count,EstimatedContamination,UViG Origin,Ecosystem,Predicted Host Lineage,Host Detection Method
IMGVR_UViG_3300021848_000354,IMGVR_UViG_3300021848_000354,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.667 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469439,0.74,Linear,Metatranscriptome,Low,2678,4.94,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300021849_000127,IMGVR_UViG_3300021849_000127,"Metatranscriptome of estuarine water microbial communities from the Columbia River estuary, Oregon, United States - R1037 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00375865,0.75,Linear,Metatranscriptome,Unsure,2468,NA,4,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300021852_000250,IMGVR_UViG_3300021852_000250,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.23 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469493,0.76,Linear,Metatranscriptome,Unsure,2077,NA,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300021852_000252,IMGVR_UViG_3300021852_000252,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.23 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469588,0.74,Linear,Metatranscriptome,Low,5310,9.5,4,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300021852_000257,IMGVR_UViG_3300021852_000257,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.23 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469649,0.79,Linear,Metatranscriptome,Unsure,2460,NA,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300021852_000259,IMGVR_UViG_3300021852_000259,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.23 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00476996,0.75,Linear,Metatranscriptome,Low,2139,2.38,1,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300021853_000621,IMGVR_UViG_3300021853_000621,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Oregon, United States - S.189 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00476024,0.77,Linear,Metatranscriptome,Unsure,2507,NA,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300021859_000369,IMGVR_UViG_3300021859_000369,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Oregon, United States - S.306 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469931,0.73,Linear,Metatranscriptome,Low,2600,3.83,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300021860_000437,IMGVR_UViG_3300021860_000437,"Metatranscriptome of freshwater sediment microbial communities from post-fracked creek in Pennsylvania, United States - ABR_2014 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00476516,0.72,Linear,Metatranscriptome,Low,2879,3.08,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Freshwater; Creek,;,
IMGVR_UViG_3300022073_000095,IMGVR_UViG_3300022073_000095,"Deep subsurface rock core microbial communities from Deccan traps, Ukhalu, Maharashtra, India - U7_55 trimmed_55",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_03826910,0.78,Linear,Metagenome,Low,52153,29.81,64,0,0,geNomad v1.1.0,Environmental; Terrestrial; Deep subsurface; Rock,;,
IMGVR_UViG_3300022075_000042,IMGVR_UViG_3300022075_000042,"Deep subsurface rock core microbial communities from Deccan traps, Ukhalu, Maharashtra, India - U11_55 trimmed_55",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_03826910,0.7,Linear,Metagenome,Low,34099,18.14,44,0,5.21,geNomad v1.1.0,Environmental; Terrestrial; Deep subsurface; Rock,;,
IMGVR_UViG_3300022076_000047,IMGVR_UViG_3300022076_000047,"Deep subsurface rock core microbial communities from Deccan traps, Ukhalu, Maharashtra, India - U6_55 trimmed_55",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_03826910,0.76,Linear,Metagenome,Low,34436,19.32,44,0,0,geNomad v1.1.0,Environmental; Terrestrial; Deep subsurface; Rock,;,
IMGVR_UViG_3300022144_000207,IMGVR_UViG_3300022144_000207,"Metatranscriptome of freshwater sediment microbial communities from post-fracked creek in Pennsylvania, United States - G-2016_31 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00479525,0.77,Linear,Metatranscriptome,Unsure,2355,NA,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Freshwater; Creek,;,
IMGVR_UViG_3300022171_000139,IMGVR_UViG_3300022171_000139,"Metatranscriptome of freshwater sediment microbial communities from pre-fracked creek in Pennsylvania, United States - G-2016_45 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00481363,0.71,Linear,Metatranscriptome,Low,2708,4.57,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Freshwater; Creek,;,
IMGVR_UViG_3300022213_000274,IMGVR_UViG_3300022213_000274,"Sediment microbial communities from San Francisco Bay, California, United States - SF_Oct11_sed_USGS_4_1",1,r__Monodnaviria; k__Loebvirae; p__Hofneiviricota; c__Faserviricetes; o__Tubulavirales; ; ;,vOTU_04045728,0.7,Linear,Metagenome,Low,4659,6.64,8,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Sediment,;,
IMGVR_UViG_3300022241_000144,IMGVR_UViG_3300022241_000144,"Activated sludge microbial communities from anaerobic bioreactor in Hunan University, Changsha, China - 6",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04050220,0.84,Linear,Metagenome,Low,17507,21.43,26,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Tepidiphilus;,k-mer match
IMGVR_UViG_3300022361_000164,IMGVR_UViG_3300022361_000164,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.378 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469439,0.74,Linear,Metatranscriptome,Low,2712,5,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022363_000340,IMGVR_UViG_3300022363_000340,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.767 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469428,0.77,Linear,Metatranscriptome,Low,2490,4.45,1,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022363_000345,IMGVR_UViG_3300022363_000345,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.767 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469439,0.75,Linear,Metatranscriptome,Unsure,2740,NA,3,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022366_000297,IMGVR_UViG_3300022366_000297,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.437 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469822,0.77,Linear,Metatranscriptome,Low,2450,4.02,1,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022366_000298,IMGVR_UViG_3300022366_000298,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.437 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00471383,0.78,Linear,Metatranscriptome,Low,2746,2.44,1,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022368_000138,IMGVR_UViG_3300022368_000138,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Oregon, United States - S.454 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469420,0.79,Linear,Metatranscriptome,Low,2183,3.86,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022368_000139,IMGVR_UViG_3300022368_000139,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Oregon, United States - S.454 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00471365,0.75,Linear,Metatranscriptome,Unsure,2499,NA,3,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022370_000582,IMGVR_UViG_3300022370_000582,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.182 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00471406,0.76,Linear,Metatranscriptome,Low,2693,4.27,1,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022373_000508,IMGVR_UViG_3300022373_000508,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.180 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469428,0.79,Linear,Metatranscriptome,Unsure,3094,NA,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022373_000518,IMGVR_UViG_3300022373_000518,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.180 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469439,0.74,Linear,Metatranscriptome,Unsure,2651,NA,3,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022385_000317,IMGVR_UViG_3300022385_000317,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Oregon, United States - S771 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469439,0.75,Linear,Metatranscriptome,Low,2583,4.76,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022389_000143,IMGVR_UViG_3300022389_000143,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.24 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469439,0.78,Linear,Metatranscriptome,Low,2778,5.12,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022389_000154,IMGVR_UViG_3300022389_000154,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.24 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469931,0.72,Linear,Metatranscriptome,Unsure,3094,NA,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022391_000198,IMGVR_UViG_3300022391_000198,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.765 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469588,0.74,Linear,Metatranscriptome,Low,4979,8.9,3,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022396_000446,IMGVR_UViG_3300022396_000446,"Metatranscriptome of estuarine sediment microbial communities from the Columbia River estuary, Washington, United States - S.633 (Metagenome Metatranscriptome)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00469439,0.74,Linear,Metatranscriptome,Unsure,2640,NA,2,0,0,geNomad v1.1.0,Environmental; Aquatic; Marine; Intertidal zone,;,
IMGVR_UViG_3300022401_000188,IMGVR_UViG_3300022401_000188,"Goat fecal pellet enrichment culture fungal communities from Isla Vista, California, USA - Reed Canary Grass, Gen0, Rep 3, Penicillin and Streptomycin (v2) (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04052993,0.68,Linear,Metagenome,Low,4089,4.52,2,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300022463_000038,IMGVR_UViG_3300022463_000038,"Industrial fuel microbial communities from aircraft samples near Hamburg, Germany - 170807_BF_02",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_08575541,0.96,Provirus,Metagenome,Medium,36790,72.21,39,0,0,geNomad v1.1.0,Engineered; Industrial production; Engineered product;,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella;,CRISPR spacer match
IMGVR_UViG_3300022467_001514,IMGVR_UViG_3300022467_001514,"Corn rhizosphere microbial communities from Kellogg Biological Station, Michigan, USA - Diel MetaT C5pm-2 (Metagenome Metatranscriptome) (v2) (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00482278,0.87,Direct terminal repeat,Metatranscriptome,Low,3474,5.18,3,0,0,geNomad v1.1.0,Host-associated; Plants; Roots; Rhizosphere,;,
IMGVR_UViG_3300022467_001751,IMGVR_UViG_3300022467_001751,"Corn rhizosphere microbial communities from Kellogg Biological Station, Michigan, USA - Diel MetaT C5pm-2 (Metagenome Metatranscriptome) (v2) (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00368339,0.74,Linear,Metatranscriptome,Low,3039,4.24,2,0,0,geNomad v1.1.0,Host-associated; Plants; Roots; Rhizosphere,;,
IMGVR_UViG_3300022467_001757,IMGVR_UViG_3300022467_001757,"Corn rhizosphere microbial communities from Kellogg Biological Station, Michigan, USA - Diel MetaT C5pm-2 (Metagenome Metatranscriptome) (v2) (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00293949,0.8,Linear,Metatranscriptome,Low,7891,6.69,3,0,0,geNomad v1.1.0,Host-associated; Plants; Roots; Rhizosphere,;,
IMGVR_UViG_3300022467_001760,IMGVR_UViG_3300022467_001760,"Corn rhizosphere microbial communities from Kellogg Biological Station, Michigan, USA - Diel MetaT C5pm-2 (Metagenome Metatranscriptome) (v2) (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00465481,0.74,Linear,Metatranscriptome,Low,2337,3.69,1,0,0,geNomad v1.1.0,Host-associated; Plants; Roots; Rhizosphere,;,
IMGVR_UViG_3300022467_001775,IMGVR_UViG_3300022467_001775,"Corn rhizosphere microbial communities from Kellogg Biological Station, Michigan, USA - Diel MetaT C5pm-2 (Metagenome Metatranscriptome) (v2) (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00480639,0.73,Linear,Metatranscriptome,Low,2358,4.26,1,0,0,geNomad v1.1.0,Host-associated; Plants; Roots; Rhizosphere,;,
IMGVR_UViG_3300022467_001791,IMGVR_UViG_3300022467_001791,"Corn rhizosphere microbial communities from Kellogg Biological Station, Michigan, USA - Diel MetaT C5pm-2 (Metagenome Metatranscriptome) (v2) (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00482224,0.77,Linear,Metatranscriptome,Low,2501,3.17,4,0,0,geNomad v1.1.0,Host-associated; Plants; Roots; Rhizosphere,;,
IMGVR_UViG_3300022489_000079,IMGVR_UViG_3300022489_000079,"Human saliva microbial communities from oral cavities of healthy adults from Alicante, Spain - individual 16",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04058339,0.91,Linear,Metagenome,Low,4917,1.89,5,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Oral cavity,;,
IMGVR_UViG_3300022490_000073,IMGVR_UViG_3300022490_000073,"Human saliva microbial communities from oral cavities of IgA immunodeficiency people from Alicante, Spain - individual 3",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04058361,0.74,Linear,Metagenome,Low,52356,22.11,58,16,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Oral cavity,;,
IMGVR_UViG_3300022493_000084,IMGVR_UViG_3300022493_000084,"Human saliva microbial communities from oral cavities of healthy adults from Alicante, Spain - individual 17",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04058474,0.67,Linear,Metagenome,Low,7481,3.19,5,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Oral cavity,;,
IMGVR_UViG_3300022495_000128,IMGVR_UViG_3300022495_000128,"Human saliva microbial communities from oral cavities of IgA immunodeficiency people from Alicante, Spain - individual 7",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04058622,0.91,Linear,Metagenome,Low,14149,4.34,20,0,0,geNomad v1.1.0,Host-associated; Mammals: Human; Digestive system; Oral cavity,;,
IMGVR_UViG_3300022506_000323,IMGVR_UViG_3300022506_000323,"Metatranscriptome of forest soil microbial communities from Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Native-BW-H-26-M (Metagenome Metatranscriptome) (v2) (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00480740,0.7,Linear,Metatranscriptome,Low,2245,3.24,1,0,0,geNomad v1.1.0,Environmental; Terrestrial; Soil; Temperate forest,;,
IMGVR_UViG_3300022523_000339,IMGVR_UViG_3300022523_000339,"Metatranscriptome of forest soil microbial communities from Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Native-BW-H-17-O (Metagenome Metatranscriptome) (v2) (version 2)",1,r__Varidnaviria; k__Bamfordvirae; p__Nucleocytoviricota; c__Megaviricetes; o__Algavirales; ; ;,vOTU_00482547,0.8,Linear,Metatranscriptome,Low,3155,1.68,3,0,0,geNomad v1.1.0,Environmental; Terrestrial; Soil; Temperate forest,;,
IMGVR_UViG_3300022525_000270,IMGVR_UViG_3300022525_000270,"Metatranscriptome of forest soil microbial communities from Barre Woods Harvard Forest LTER site, Petersham, Massachusetts, United States - Native-BW-H-4-M (Metagenome Metatranscriptome) (v2) (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00482569,0.73,Linear,Metatranscriptome,Low,4386,5.37,5,1,0,geNomad v1.1.0,Environmental; Terrestrial; Soil; Temperate forest,;,
